id,name,address,coordinates,review_count,rating,zip_code,query,location
6o0ik4agLEB0mlDlkPVprA,Wine Escape,"405 W 44th St, New York, NY 10036","(40.760139, -73.99205)",213,4.5,10036,french food,manhattan
iMVaP0rVsQgpvHcASEB8ew,Lena West village ,"10 Morton St, Manhattan, NY 10014","(40.731268662277984, -74.00359908613547)",16,5.0,10014,french food,manhattan
qY4FlGnqs95mDI7a3rYNDw,Lau's Wine Bar & Restaurant,"6913 Park Ave, Guttenberg, NJ 07093","(40.79253, -74.0036)",20,4.5,07093,french food,manhattan
FXYsBqMu2q1dhJYQg_FfAA,Rosemary’s,"350 1st Ave, New York, NY 10010","(40.73512, -73.97965)",164,4.0,10010,french food,manhattan
Njr_f1J5Pve35OyPdBljVA,Convivium Osteria,"68 5th Ave, Brooklyn, NY 11217","(40.68105, -73.97748)",527,4.0,11217,french food,manhattan
dblEevwbNXl56I4L6TULGg,Lola's,"153 14th St, Hoboken, NJ 07030","(40.753263, -74.027242)",225,3.5,07030,french food,manhattan
gvMYV5E3HyzhN_MYFIMGzg,El Born,"651 Manhattan Ave, Brooklyn, NY 11222","(40.7243479163883, -73.9512226101037)",385,4.5,11222,french food,manhattan
uj88zuXI-5uNDVSSj597zQ,Salon Sucré,"115 Delancey St, New York, NY 10002","(40.71827, -73.98806)",14,5.0,10002,french food,manhattan
TOlIQbDBIHq_or6JcXx4ZQ,Sauced,"331 Bedford Ave, Brooklyn, NY 11211","(40.7126701394003, -73.9623194526208)",46,4.0,11211,french food,manhattan
1Ik8VQxUa0aDbc1KzrxLRg,Caffe Aronne,"112 Greenwich Ave, New York, NY 10011","(40.738394, -74.002048)",19,5.0,10011,french food,manhattan
3XRZCs71a8Sbtzm_jCidrQ,Vernissage Cafe,"461 Kings Hwy, Brooklyn, NY 11223","(40.604467, -73.972773)",4,5.0,11223,french food,manhattan
usv3WPmx_IbHJPzvFkuOJA,House of Crepes,"47 Park Ave, Rutherford, NJ 07070","(40.82737583225158, -74.10360161215067)",22,4.5,07070,french food,manhattan
lAwfazjM5ot64O4A6EAjjQ,Le Succulent,"291 5th Ave, Brooklyn, NY 11215","(40.67356, -73.98247)",123,4.5,11215,french food,manhattan
rHYuRaSdcXjKTlOmW91nnQ,Solaro,"13 Carmine St, New York, NY 10014","(40.730588, -74.00238)",52,4.5,10014,french food,manhattan
n7LwEbf0zsMapAcUtyyeVA,Medi Winebar & Restaurant,"811 9th Ave, New York, NY 10019","(40.765861, -73.987418)",439,3.5,10019,french food,manhattan
vf-5-9SA-2Yd0R7q4cI-wg,Turks & Frogs,"323 W 11th St, New York, NY 10014","(40.73583984375, -74.0074844360352)",137,4.0,10014,french food,manhattan
_AU96YHJM_CgFfw_QzpvAQ,Akrotiri Grill,"29-20 30th Ave, Astoria, NY 11102","(40.76886340894398, -73.9250964)",172,4.0,11102,french food,manhattan
hAmf5Tfs0OhllZHAmO-12g,Tartinery Hudson Eats,"225 Liberty St, New York, NY 10281","(40.712338, -74.01588)",378,4.0,10281,french food,manhattan
j8nnY0ySne_OPxsIWh3pNw,Fiona's French Toast,"New York, NY 10011","(40.743525, -74.0032074)",3,1.5,10011,french food,manhattan
zDujEq9qZk13nBcG2PH4tA,Il Falco,"21-50 44th Dr, Long Island City, NY 11101","(40.7476595714373, -73.9455319123659)",333,4.5,11101,french food,manhattan
EsF2snil1ysNFXmxz2zTWA,Giovanni's Bicycle Club,"487 Sylvan Ave, Englewood Cliffs, NJ 07632","(40.87934, -73.95134)",181,4.0,07632,french food,manhattan
GrZbw0Wgam4V6kztMot6XQ,Crepe Guru,"110 Bright St, Jersey City, NJ 07302","(40.717937, -74.050175)",340,4.5,07302,french food,manhattan
MXfDg1qs9h2254F-z2pQsg,Madame Bonté Café,"318 E 84th St, New York, NY 10028","(40.7761, -73.95185)",43,4.5,10028,french food,manhattan
ZcwkYG95JHKKiLzJ8nrVYA,Cafe Select,"212 Lafayette St, New York, NY 10012","(40.721816, -73.997927)",523,3.5,10012,french food,manhattan
UyCxVKmA59zVCECmpDRn1Q,Cafe Madelaine,"34 Coles St, Jersey City, NJ 07302","(40.72265, -74.04737)",93,4.0,07302,french food,manhattan
bL_SxpTTk8Y25mRFmhap6w,Lelabar,"422 Hudson St, New York, NY 10014","(40.730384, -74.006554)",385,4.0,10014,french food,manhattan
KWIPsr4kQBLIpPTSwKTlig,Brookvin,"381 7th Ave, Brooklyn, NY 11215","(40.6652526855469, -73.9825668334961)",322,4.0,11215,french food,manhattan
UQGwXsOt9u0uZX0bY6j1kw,Kirsh Bakery & Kitchen,"551 Amsterdam Ave, New York, NY 10024","(40.7879297, -73.9746239)",306,4.0,10024,french food,manhattan
h_qGWauoScc3tMBDBb-few,GAUDir,"251 E 110th St, New York, NY 10029","(40.79349, -73.941)",64,5.0,10029,french food,manhattan
N4V9aeManzL4PhjZX7iKKw,Table XII,"109 E 56th St, New York, NY 10022","(40.760807, -73.970344)",2,2.5,10022,french food,manhattan
StN5iogEjup2MWAzwaGDig,Royal Warsaw Restaurant,"871 River Dr, Elmwood Park, NJ 07407","(40.89127, -74.12705)",257,4.0,07407,french food,manhattan
6Lz2pAw1LqIa7nKsRUT52A,Tzarevna,"154 Orchard St, New York, NY 10002","(40.72082, -73.98874)",109,4.5,10002,french food,manhattan
nBy8KtcUHktPFKw-VClG1A,La Pecora Bianca,"950 2nd Ave, New York, NY 10022","(40.75495, -73.9682718)",345,4.0,10022,french food,manhattan
gTVg1OTkZ-uCVZ12XPbi1Q,Sunrises/Sunsets,"351 Evergreen Ave, Bushwick, NY 11221","(40.69381, -73.922683)",139,4.0,11221,french food,manhattan
_OzfOh1aJM4PFCG-qpVknQ,Omonia Cafe - Astoria,"32-20 Broadway, Astoria, NY 11106","(40.7611121, -73.9240205)",699,3.0,11106,french food,manhattan
2FP0l2DLhhXKFB6WIRsHhg,Bin 14,"1314 Washington St, Hoboken, NJ 07030","(40.75302, -74.02647)",583,3.5,07030,french food,manhattan
E2ZR6eKzi9oYwqOAEMz19A,Zai's Dessertery,"470 Amsterdam Ave, New York, NY 10024","(40.78563, -73.97673)",10,4.5,10024,french food,manhattan
xMtNlXP6JlI08GwKOYSPTg,Eight And A Half Restaurant,"9 W 57th St Lbby 1, New York, NY 10019","(40.7638, -73.97518)",2,4.5,10019,french food,manhattan
zsN7xPQx19Z1F771zMiTxA,Temperance Wine Bar,"40 Carmine St, New York, NY 10014","(40.72997, -74.00324)",31,4.5,10014,french food,manhattan
riykDqJw_NPGssLgqCeD-Q,Aunt Jake's,"1555 2nd Ave, New York, NY 10028","(40.774587, -73.954513)",151,4.5,10028,french food,manhattan
rFn8eGtNvAm-hMgKrLIQ9A,Vin Sur Vingt,"1 W 59th St, The Plaza Food Hall, New York, NY 10019","(40.76474299569746, -73.9744989)",33,3.5,10019,french food,manhattan
fVslDZ8dGsVmcRhS0R0kFg,Huertas,"107 1st Ave, New York, NY 10003","(40.726856, -73.986251)",337,4.0,10003,french food,manhattan
GnpMYuiz_jWPexVMKYr1SA,Manhattan Espresso Cafe,"146 E 49th St, New York, NY 10017","(40.755742, -73.972088)",86,4.0,10017,french food,manhattan
konIfjua5_tgylM0YIb4Ng,Ruth's Chris Steak House,"499 Washington Blvd, Jersey City, NJ 07310","(40.72598, -74.03594)",191,4.0,07310,french food,manhattan
sulipN61P85ISTkV-bMeFA,Medieval Times Dinner & Tournament,"149 Polito Ave, Lyndhurst, NJ 07071","(40.807265, -74.1069909)",809,4.0,07071,french food,manhattan
8BYePrOoy5d6q7rhIDKHvA,Musette Wine Bar,"420 Malcolm X Blvd, New York, NY 10037","(40.81156, -73.9424)",5,5.0,10037,french food,manhattan
kr5fRwdHtVwPPwSJxm9Fkg,Il Posto Accanto,"190 E 2nd St, New York, NY 10009","(40.72238, -73.98403)",291,4.0,10009,french food,manhattan
jt_mFVGnAcPx27vIz4o29A,Fig & Olive,"420 W 13th St, New York, NY 10014","(40.74067, -74.00708)",1440,3.5,10014,french food,manhattan
0ywipQa5m1CD_wJFMUTRCA,Le French Tart,"579 5th Ave, Brooklyn, NY 11215","(40.664735, -73.98975)",156,4.0,11215,french food,manhattan
WIZPPe8T4s2AtLgDcNL0KQ,Freeman's,"Freeman Alley, New York, NY 10002","(40.72201, -73.99246)",5,3.5,10002,french food,manhattan
Ae0pvFVwDRYMno-6O99_WA,Cafe to Go,"3119 30th Ave, Astoria, NY 11102","(40.766809, -73.920481)",96,4.0,11102,french food,manhattan
UQZmhaPAMdZabid6ccvhTg,Il Punto,"507 9th Ave, New York, NY 10018","(40.75614426678582, -73.9946186)",428,4.5,10018,french food,manhattan
sRH-6ZY0gDbS4DhfUZU6zw,Soda Club,"155 Avenue B, New York, NY 10009","(40.726654, -73.979875)",41,4.5,10009,french food,manhattan
q-QEwZi32JCnjb7zbY-PQw,Soogil,"108 E 4th St, New York, NY 10003","(40.72551, -73.98838)",147,4.0,10003,french food,manhattan
ATQDTQu3SsCetuG-byzOFg,Cafe Gitane,"70 Hudson Ave, Brooklyn, NY 11201","(40.7028272982236, -73.9812811999999)",28,4.0,11201,french food,manhattan
wejLjvNQxkVfV4OGgMXgog,Knickerbocker Bar & Grill,"33 University Pl, New York, NY 10003","(40.731917151719, -73.994446542315)",343,4.0,10003,french food,manhattan
OAjh4nXExPlr5lQQ3OZqmg,La Casa D'la Pasta,"1792 Amsterdam Ave, New York, NY 10031","(40.827677608969616, -73.94605957544873)",10,4.5,10031,french food,manhattan
0uk7ctUq9ppLLaAt1ZZK5A,KAI Sweets Cafe,"595 River Rd, Mitsuwa Marketplace, Edgewater, NJ 07020","(40.816245803491384, -73.98001054243791)",95,3.5,07020,french food,manhattan
ikkIneKupd7sClxu9nvdzQ,Shiraz Kitchen & Wine Bar,"111 W 17th St, New York, NY 10011","(40.73975906936846, -73.9959804)",135,4.5,10011,french food,manhattan
1cJsIcgLMQ_XsrKZYFhkzA,Haizea,"142 Sullivan St, New York, NY 10012","(40.72705166724979, -74.0020627560054)",78,3.5,10012,french food,manhattan
eMI0y5FnEzoGeiaFE_ejlQ,West Wine Bar,"67 West St, Brooklyn, NY 11222","(40.7288678069569, -73.9592349202377)",49,4.0,11222,french food,manhattan
4b43TOXpskBPZqQzbKkwDQ,Le Botaniste,"127 Grand St, New York, NY 10013","(40.7204278, -74.0002028)",209,4.5,10013,french food,manhattan
uwStYTWVMr-0BihJD7CmSQ,Choc O Pain,"157 1st St, Hoboken, NJ 07030","(40.737588, -74.03221)",341,4.0,07030,french food,manhattan
ud4-0gH8YlAExTBJoADPtw,The Capital Grille,"120 Broadway, New York, NY 10271","(40.70811739982277, -74.01022643450419)",645,4.0,10271,french food,manhattan
fQBbb7wB_GOXsDmSqCEx4w,BoCaphe,"104 8th Ave, New York, NY 10011","(40.74053, -74.00173)",31,3.5,10011,french food,manhattan
EJHyijqj0umQ9GsyknrNKg,Vive La Crepe,"189 Columbus Ave, New York, NY 10023","(40.7750587, -73.9803009)",216,3.5,10023,french food,manhattan
IG_HrtTVTvMOUVfUKX0wAA,Lilly’s Shakes & Crepes,"134 Loisaida Ave, New York, NY 10009","(40.72492, -73.97792)",4,4.5,10009,french food,manhattan
mOoZZa6WIsgihc_TqyQcXw,Tarallucci E Vino -Union Square,"15 E 18th St, New York, NY 10003","(40.7381367771909, -73.9907283558044)",401,3.5,10003,french food,manhattan
Z6WOPnG83sgn65SmeyGqAw,L'Artista Italian Kitchen & Bar,"142 Hamilton Pl, New York, NY 10031","(40.824373, -73.948669)",37,4.0,10031,french food,manhattan
xWVHj2XNcxEg79Nkb5Zb6Q,Semma,"60 Greenwich Ave, New York, NY 10011","(40.736054206102615, -74.0005639)",129,4.5,10011,french food,manhattan
OWAfPuMnSqn7Ru1_RNH8fw,Aria Hell's Kitchen,"369 51st St, New York, NY 10019","(40.76413, -73.98826)",460,3.5,10019,french food,manhattan
VeC-S9tr5AKz9Y4Bhd0Wrw,City Winery New York City,"25 11th Ave, Pier 57 at Hudson River Park, New York, NY 10011","(40.74315224162578, -74.00921664717025)",151,3.0,10011,french food,manhattan
lP4ynyBoeFPywLg78XkMmw,Cibo e Vino,"2418 Broadway, New York, NY 10024","(40.790001374828734, -73.97485339555206)",390,4.0,10024,french food,manhattan
VfxqtScey1DDnogyDL1UCg,Le Pain Quotidien,"1377 6th Ave, New York, NY 10019","(40.763688923461295, -73.97814199999999)",18,3.0,10019,french food,manhattan
ZZ-zJbCLfXCNXZgKq3Shcw,Two Crepes,"4301 Park Ave, Union City, NJ 07087","(40.7759488964411, -74.019702449441)",80,4.5,07087,french food,manhattan
GVGhfMMEw2TrDh-GGVTUmA,Le French Tart Deli,"306 Court St, New York, NY 11231","(40.683691, -73.995502)",40,4.5,11231,french food,manhattan
jb8N6gYSWq7pocGpWD0tag,Maria Mentiras Bar & Grill,"328 32nd St, Union City, NJ 07087","(40.7712615, -74.0281575)",126,3.5,07087,french food,manhattan
BQSPAXJcPw-7Gt2CCrH2Yw,Ita Italian Kitchen,"682 Bergen Ave, Jersey City, NJ 07304","(40.7234748594999, -74.0703173)",203,4.5,07304,french food,manhattan
cpN0ixPR2l3QFA8Uf1BhCQ,Luna Rossa,"347 E 85th St, New York, NY 10028","(40.776596, -73.950351)",135,4.0,10028,french food,manhattan
_lk_uxURy7g-R7TbrG6hww,Ukrainian East Village Restaurant,"140 2nd Ave, New York, NY 10003","(40.728847, -73.987045)",321,4.0,10003,french food,manhattan
hM7R5VWO1q5gk3q5mNiBEA,Eli's Essentials and Wine Bar,"1270 Madison Ave, New York, NY 10028","(40.7839, -73.95677)",109,2.5,10028,french food,manhattan
r7z65v8cnBP0MhGP4oQ0bQ,Oda House,"406 E 73rd St, New York, NY 10021","(40.768084, -73.954979)",203,4.0,10021,french food,manhattan
FI9FTJAUjkRvvkuzB7Nl1g,Voila crepes & waffles,"66 Kenmare St, New York, NY 10012","(40.72089, -73.99613)",7,4.0,10012,french food,manhattan
w_9Z79bTe2_cmbbohrWPHQ,Skin Contact,"76 Orchard St, New York, NY 10002","(40.717668, -73.990224)",35,4.5,10002,french food,manhattan
4yJlGLQqa75hOlRubqtfeg,Niche Niche,"43 Macdougal St, New York, NY 10011","(40.727734, -74.002643)",94,3.5,10011,french food,manhattan
h8zxDr-SHc5VrU0PdKfwNw,Fairfax,"234 W 4th St, New York, NY 10014","(40.7343351, -74.0032165)",148,4.0,10014,french food,manhattan
5jPaUdIjz_5u3N1gpUbwmA,Pinkerton Wine Bar,"263 N 6th St, Brooklyn, NY 11211","(40.714912, -73.954229)",126,4.0,11211,french food,manhattan
yZx1kHlBHXwEBZLkX0PRhA,Plado Tasting Bar,"192 E 2nd St, New York, NY 10009","(40.72242, -73.98397)",73,4.5,10009,french food,manhattan
Gy-0WM4CZp39vmjIr9MbDw,St. Jardim,"183 W 10th St, New York, NY 10014","(40.73437, -74.00272)",26,4.5,10014,french food,manhattan
Vs8kQ4R381y27AH018gLpg,Supper,"156 E 2nd St, New York, NY 10009","(40.72290786539601, -73.98520720537888)",1436,4.0,10009,french food,manhattan
wZMBvQohVF5qelFRGAo5xw,Mon Amour Coffee & Wine,"234 W 238th St, Bronx, NY 10463","(40.8847906, -73.9001434)",262,4.5,10463,french food,manhattan
k2xtXGmyMU1q49UTlws8tg,Pop & Pour,"200 Dyckman St, New York, NY 10040","(40.864776, -73.927185)",137,4.5,10040,french food,manhattan
RW-v9cm9rQZS9cSihuXfvw,Brandy Library,"25 N Moore St, New York, NY 10013","(40.720073, -74.007227)",648,4.0,10013,french food,manhattan
NIRIpvQRp4uF-wY_JfJF0A,Txikito,"240 9th Ave, New York, NY 10001","(40.74739, -74.000468)",353,3.5,10001,french food,manhattan
Z67mgMkN3RfdPEX5mXsyYA,Piacere,"351 Broome St, New York, NY 10013","(40.7196979, -73.9951175)",698,4.0,10013,french food,manhattan
AZSC48kTDCRU1CqxdE04Kg,Dizzy's Club,"10 Columbus Cir, 5th Fl of Jazz at Lincoln Center, Frederick P Rose Hall, New York, NY 10019","(40.7686020583993, -73.9830386638641)",388,4.0,10019,french food,manhattan
QmkM2Y7qmcjNlDBw2TuJqQ,Village Creperie,"445 East 9th St, New York, NY 10009","(40.727463, -73.98284)",20,4.5,10009,french food,manhattan
kDZNCPJE2jaQcumLShJxHw,Bouchon Bistro & Wine Bar,"41 Greenwich Ave Frnt, New York, NY 10014","(40.73541, -74.00069)",2,2.0,10014,french food,manhattan
IaEe5y6khfuN1d3jvpcNEQ,Mishka Soho Restaurant,"519 Broome St, MishkaSoho, New York, NY 10013","(40.723674, -74.003862)",44,4.0,10013,french food,manhattan
wCj2FSi9o6iosMIMNIIZsA,Loreto Italian Kitchen & Bar,"280 Ashland Pl, Brooklyn, NY 11217","(40.687037, -73.978577)",81,4.5,11217,french food,manhattan
TI6FvYqVxU2ZEg4PLa8lsA,Angelina Cafe,"37 Ave A, New York, NY 10009","(40.723511, -73.9856494)",152,3.5,10009,french food,manhattan
bEec28P1CziowM9LrNkNsg,Cafe Amrita,"301 W 110th St, New York, NY 10025","(40.8011054761062, -73.9588342646992)",297,3.5,10025,french food,manhattan
YRgHWQgg5TYROGLgu3oQjw,Mansion Supper Club,"46-11 Broadway, Long Island City, NY 11103","(40.75672, -73.9136)",60,3.5,11103,french food,manhattan
gbtGZtbjaFDgTHs2x6gedQ,ININE Bistro,"53 Bruckner Blvd, New York, NY 10454","(40.80674, -73.926696)",84,4.0,10454,french food,manhattan
VqnPcfqYltgxAkIuTaGkYg,Tre,"173 Ludlow St, New York, NY 10002","(40.72184, -73.987714)",510,4.0,10002,french food,manhattan
qpkFmGyvbZv-g2fbwyNQUg,Bowery Meat Company,"9 E 1st St, New York, NY 10003","(40.724582232944115, -73.99183956085875)",585,4.0,10003,french food,manhattan
tV2IY8q92bOEwVC4McgPjw,Wallse,"344 W 11th St, New York, NY 10014","(40.7354552762594, -74.0082208400924)",346,4.0,10014,french food,manhattan
y6V0XdpXbSoM4rHxLy5fwg,Vallata,"47 E 19th St, New York, NY 10003","(40.738070676010935, -73.98858792703702)",29,4.0,10003,french food,manhattan
bqeQ4l_vYVaCLAzkIA6QrQ,Harlem Wine Room,"3454 Broadway, New York, NY 10031","(40.8236484, -73.9521055)",23,4.5,10031,french food,manhattan
_G6lH3rUyhyIxXHyQWFlag,Bien Cuit,"120 Smith St, Brooklyn, NY 11201","(40.6877048, -73.9900535)",426,3.5,11201,french food,manhattan
dPZ9wSTz7QSAZAW0eZHlmQ,Toledo Restaurant,"6 E 36th St, New York, NY 10016","(40.74926, -73.98309)",60,3.0,10016,french food,manhattan
W4UAL78mPBHTdi8G_te9Ew,Bonjour Crepes & Wine,"1585 2nd Ave, New York, NY 10028","(40.775497946752395, -73.95371159537252)",242,3.5,10028,french food,manhattan
CDBQ07xf7XcqnNh3_mGBIA,Ellington in the Park,"105th Inside Riverside Park, New York, NY 10025","(40.802564, -73.971863)",135,3.5,10025,french food,manhattan
FZTx3y0PeGje5v6z3zwcbQ,El Gauchito,"158-15 Horace Harding Expy, Fresh Meadows, NY 11365","(40.7389851, -73.8098674)",91,3.5,11365,french food,manhattan
vcWBEcQPmwkYj9yMLaU17w,Sony Hall,"235 W 46th St, New York, NY 10036","(40.759623, -73.987196)",108,3.5,10036,french food,manhattan
ihd2cISx6muy6bKVPhA4cg,Queensyard,"20 Hudson Yards, New York, NY 10001","(40.7533936, -74.00174205487694)",379,3.5,10001,french food,manhattan
bP7FrQ6n8PCx7h6fVgGJHA,The National Bar and Dining Rooms,"557 Lexington Ave, New York, NY 10022","(40.75664024403447, -73.97207701570376)",649,3.0,10022,french food,manhattan
V9rDr5Nb1ciKSU0LR74ocg,A-Churrasqueira Restaurant & Bar,"9529 Sutphin Blvd, Jamaica, NY 11435","(40.697755, -73.805755)",116,4.0,11435,french food,manhattan
Hnj8w5j6eaIt2NiSQc7TGg,Indochine,"430 Lafayette St, New York, NY 10003","(40.72917, -73.99227)",433,3.5,10003,french food,manhattan
WYdrEMBXzOcxffpQczHKww,Ortomare Ristorante Pizzeria,"994 Columbus Ave, New York, NY 10025","(40.80124, -73.96161)",115,4.5,10025,french food,manhattan
y5b85IZGLxNdksDBFm1GBw,Gene's Restaurant,"73 W 11th St, New York, NY 10011","(40.735408782959, -73.9977264404297)",96,4.0,10011,french food,manhattan
EviCtput3aPEbHEVS4Ahuw,Felice Montague,"84 Montague St, Brooklyn, NY 11201","(40.69517, -73.9961)",33,4.5,11201,french food,manhattan
LpIpG7klTOl_btqxNkp-Vw,Ernesto’s,"259 E Broadway, New York, NY 10002","(40.71429, -73.9854371)",112,3.5,10002,french food,manhattan
MCnexHfsclcOpLHS4_2U0A,San Carlo Osteria Piemonte,"90 Thompson St, New York, NY 10012","(40.72517, -74.00212)",265,4.5,10012,french food,manhattan
UiqYEcvT3QWQUwNq8B98WA,Jen's French Toast,"607 E 169th St, Bronx, NY 10456","(40.83188, -73.90208)",6,3.0,10456,french food,manhattan
I2lgw_7DUnwD92ND4PN-Ow,Aunt Jake's,"133 Mulberry St, New York, NY 10013","(40.7186467, -73.9979241)",1639,4.0,10013,french food,manhattan
xe9qWNyYmsRvNGRPgW-ZcA,Dons Bogam BBQ & Wine Bar,"17 E 32nd St, New York, NY 10016","(40.746826, -73.98448)",1079,4.0,10016,french food,manhattan
dsxgbkIKyu7x7JgpAKeZPA,Tarallucci E Vino - Upper West Side,"475 Columbus Ave, New York, NY 10024","(40.78436, -73.9735)",154,3.5,10024,french food,manhattan
fjGTnLTvt64N8sk0_MZcGA,8th Street Winecellar,"28 W 8th St, New York, NY 10011","(40.7327981, -73.9978351)",367,4.0,10011,french food,manhattan
eaV_aUOFJPsG7wRbzr6M9Q,Hudson Hall,"364 Marin Blvd, Jersey City, NJ 07302","(40.72127, -74.04082)",286,4.0,07302,french food,manhattan
Tias1_QRB5L-gzoSNNhOMA,Petrarca Cucina E Vino,"34 White St, New York, NY 10013","(40.7189, -74.00458)",201,4.0,10013,french food,manhattan
megxpLA5KciBJbW-jNm2RQ,Arno Ristorante,"141 W 38th St, New York, NY 10018","(40.7534599, -73.98842)",247,3.5,10018,french food,manhattan
68cim4K69TGznUL0RQMcpg,T-Swirl Crepe,"2 Mott St, New York, NY 10013","(40.71393, -73.9985899)",235,4.5,10013,french food,manhattan
T-RXDLq_VEv7s1_SooYIYQ,Osteria 57,"57 W 10th St, New York, NY 10011","(40.73467, -73.99786)",265,4.5,10011,french food,manhattan
eAyoibavCmxXKfobGk-TWA,Bar Veloce - Greenwich Village,"146 W Houston St, New York, NY 10012","(40.72819, -74.00185)",92,4.0,10012,french food,manhattan
HD0e3eHwv573qHZOJJitWg,Aurora Soho,"510 Broome St, New York, NY 10013","(40.723543, -74.003199)",513,4.0,10013,french food,manhattan
E2zKMwHhz4--dyplQ7gf8A,Pappardella,"316 Columbus Ave, Ste 1, New York, NY 10023","(40.77940129780038, -73.97750031523518)",696,3.5,10023,french food,manhattan
hHcSeWPxAzIKecuWKcNqOA,Modern Restaurant & Lounge,"310 Huguenot St, New Rochelle, NY 10801","(40.9088444, -73.7843019)",292,4.0,10801,french food,manhattan
MsVaQ0oOTAW5FY6kDDjKuA,Cafe Paris,"4424 16th Ave, Brooklyn, NY 11204","(40.63348480596841, -73.983328)",1,1.0,11204,french food,manhattan
iM6ZhwCIeQ0a_zR3YtnTLA,Bar Suzette At Broadway Bites,"1271 Broadway, New York, NY 10001","(40.7482605, -73.988472)",7,2.5,10001,french food,manhattan
vGPfnRdwOdcghhlO1bkuTA,La Vie,"John F Kennedy International Airport Queens, Terminal 5, Jamaica, NY 11430","(40.65009, -73.75436)",108,3.0,11430,french food,manhattan
atR9OjUA-kcnjSYMDV9BJw,Ella's Cafe Espresso & Wine Bar,"1465 2nd Ave, New York, NY 10075","(40.77168, -73.95649)",47,4.5,10075,french food,manhattan
9Q5DAolmjXlqJ5oVM7sKbg,Farewell,"143 Troutman St, Brooklyn, NY 11206","(40.7000302741621, -73.9294501394033)",5,4.5,11206,french food,manhattan
KCBfW6sWl9Gx-LvMff08jg,Osteria Morini,"218 Lafayette St, New York, NY 10012","(40.7219179851303, -73.9976472073402)",1254,4.0,10012,french food,manhattan
l7E6lpov_VPbhrxjWT-76Q,The Park View,"219 Dyckman St, New York, NY 10034","(40.865788, -73.927333)",357,3.5,10034,french food,manhattan
al9HKZ3kCJipAJW4uxzj4A,Havana Central,"151 W 46th St, New York, NY 10036","(40.75833809808108, -73.98409870613455)",2683,4.0,10036,french food,manhattan
7KtUcXF28tDEv8CBbgWNJw,Bar Felice,"1591 1st Ave, New York, NY 10028","(40.7748027, -73.95113)",31,3.5,10028,french food,manhattan
LW_t_KO6SybdAHMtNilAEA,The Restaurant at MIST,"46 W 116th St, New York, NY 10026","(40.80122, -73.94853)",84,3.5,10026,french food,manhattan
JwaxLqrQtYEY9a8xcfKRaQ,Klimat Lounge & Art Gallery,"77 E 7th St, New York, NY 10003","(40.7274436950684, -73.9862976074219)",134,4.0,10003,french food,manhattan
Xiqf_VUWZeoAo7c2kfEiXw,Delia's Lounge & Restaurant,"9224 3rd Ave, Brooklyn, NY 11209","(40.618809, -74.033272)",183,4.0,11209,french food,manhattan
eFS3e9ctodj4aBTzRv_vtQ,Ben & Jack's Steakhouse,"219 E 44th St, New York, NY 10017","(40.75183, -73.97236)",354,4.0,10017,french food,manhattan
2_1FxCMLvK46Vt81VlIS7A,Minibar,"482 Court St, Brooklyn, NY 11231","(40.677463, -73.998466)",65,4.5,11231,french food,manhattan
eIbKiQuExi12NcGeqMzQAw,Baba's Pierogies,"295 3rd Ave, Brooklyn, NY 11215","(40.67687, -73.98633)",456,4.5,11215,french food,manhattan
1_JZHKkWQBozYQ00fephWQ,Pistache,"630 Flushing Ave, Unit 806, Brooklyn, NY 11206","(40.6996109, -73.9479221)",11,5.0,11206,french food,manhattan
3LZhWUqvEMaoc1vnAkmAlQ,Socarrat Paella Bar - Midtown East,"953 2nd Ave, New York, NY 10022","(40.755293, -73.968462)",575,3.5,10022,french food,manhattan
9mawr6QwVHm5q8JRXPFjPA,San Marino Ristorante,"66 Charlton St, New York, NY 10014","(40.72697, -74.00611)",188,4.5,10014,french food,manhattan
B9LiH5wakBJFZ0ThiYj9sQ,Vive La Crepe,"532 Columbus Ave, New York, NY 10023","(40.7862892, -73.9725494)",79,3.5,10023,french food,manhattan
Ei4UyR1_mMFwuunv8gRUWw,Atrio Wine Bar & Restaurant,"102 N End Ave, Conrad, New York, NY 10282","(40.715, -74.0158)",108,3.5,10282,french food,manhattan
YtioME2UZZ9lWc71OqAM5Q,Brooklyn Billiards,"90 N 11th St, Brooklyn, NY 11249","(40.72143475654774, -73.95771595015523)",7,3.5,11249,french food,manhattan
LlFzCkSDiDlAcFFodVJvuA,Le Paris Dakar,"518 Nostrand Ave, Brooklyn, NY 11216","(40.681187643070906, -73.9499997)",194,4.5,11216,french food,manhattan
3iegS9M-EMbkhaPV2rsovg,Bistro Casa Azul,"343 Pleasant Ave, New York, NY 10035","(40.79659, -73.93229)",56,4.5,10035,french food,manhattan
wyZfzQYHyzEEsG8ls7VesA,Flying Lobster,"144 Union St, Brooklyn, NY 11231","(40.68393, -74.00182)",15,4.0,11231,french food,manhattan
tmbW6_dJs5-UXhvROO093Q,Casa d'Paco,"73 Warwick St, Newark, NJ 07105","(40.72529, -74.16309)",847,4.5,07105,french food,manhattan
NSSINPz7_s65pFBS2iZFjQ,T-Swirl Crêpe,"244 Main St, Fort Lee, NJ 07024","(40.8517874032259, -73.9719611406326)",239,4.0,07024,french food,manhattan
ZGgQqsas6emR46B-wJMWiw,Tamborim Bar & Grill,"130 Newark Ave, Jersey City, NJ 07302","(40.720311, -74.043179)",68,4.0,07302,french food,manhattan
